id,Source,Target,Type,weight,book,weight_inv
371,Gregor-Clegane,Petyr-Baelish,Undirected,3,1.0,0.3333333333333333
372,Gregor-Clegane,Pycelle,Undirected,3,1.0,0.3333333333333333
373,Gregor-Clegane,Robert-Baratheon,Undirected,4,1.0,0.25
374,Gregor-Clegane,Sandor-Clegane,Undirected,11,1.0,0.09090909090909093
375,Gregor-Clegane,Sansa-Stark,Undirected,5,1.0,0.2
376,Gregor-Clegane,Tyrion-Lannister,Undirected,7,1.0,0.14285714285714285
377,Gregor-Clegane,Tywin-Lannister,Undirected,6,1.0,0.16666666666666666
378,Grenn,Halder,Undirected,6,1.0,0.16666666666666666
379,Grenn,Jeor-Mormont,Undirected,3,1.0,0.3333333333333333
380,Grenn,Jon-Snow,Undirected,31,1.0,0.03225806451612903
381,Grenn,Pypar,Undirected,27,1.0,0.037037037037037035
382,Grenn,Samwell-Tarly,Undirected,8,1.0,0.125
383,Grenn,Todder,Undirected,7,1.0,0.14285714285714285
384,Gunthor-son-of-Gurn,Tyrion-Lannister,Undirected,7,1.0,0.14285714285714285
385,Haggo,Mirri-Maz-Duur,Undirected,3,1.0,0.3333333333333333
386,Haggo,Qotho,Undirected,11,1.0,0.09090909090909093
387,Haggo,Rakharo,Undirected,3,1.0,0.3333333333333333
388,Halder,Jon-Snow,Undirected,23,1.0,0.043478260869565216
389,Halder,Pypar,Undirected,8,1.0,0.125
390,Halder,Rast,Undirected,3,1.0,0.3333333333333333
391,Halder,Samwell-Tarly,Undirected,6,1.0,0.16666666666666666
392,Halder,Todder,Undirected,3,1.0,0.3333333333333333
393,Hallis-Mollen,Luwin,Undirected,4,1.0,0.25
394,Hallis-Mollen,Robb-Stark,Undirected,13,1.0,0.07692307692307693
395,Hallis-Mollen,Theon-Greyjoy,Undirected,7,1.0,0.14285714285714285
396,Harwin,Hullen,Undirected,3,1.0,0.3333333333333333
397,Harwin,Jory-Cassel,Undirected,4,1.0,0.25
398,Harys-Swyft,Jaime-Lannister,Undirected,3,1.0,0.3333333333333333
399,Heward,Jory-Cassel,Undirected,5,1.0,0.2
400,Heward,Wyl-(guard),Undirected,3,1.0,0.3333333333333333
401,High-Septon-(fat_one),Joffrey-Baratheon,Undirected,4,1.0,0.25
402,Hobb,Jon-Snow,Undirected,5,1.0,0.2
403,Hodor,Luwin,Undirected,10,1.0,0.1
404,Hodor,Nan,Undirected,8,1.0,0.125
405,Hodor,Robb-Stark,Undirected,5,1.0,0.2
406,Hosteen-Frey,Jared-Frey,Undirected,3,1.0,0.3333333333333333
407,Hoster-Tully,Lysa-Arryn,Undirected,3,1.0,0.3333333333333333
408,Hoster-Tully,Robert-Baratheon,Undirected,3,1.0,0.3333333333333333
409,Hugh,Jon-Arryn,Undirected,3,1.0,0.3333333333333333
410,Hullen,Jory-Cassel,Undirected,5,1.0,0.2
411,Hullen,Luwin,Undirected,3,1.0,0.3333333333333333
412,Hullen,Robb-Stark,Undirected,3,1.0,0.3333333333333333
413,Hullen,Rodrik-Cassel,Undirected,3,1.0,0.3333333333333333
414,Illyrio-Mopatis,Irri,Undirected,3,1.0,0.3333333333333333
415,Illyrio-Mopatis,Jorah-Mormont,Undirected,7,1.0,0.14285714285714285
416,Illyrio-Mopatis,Robert-Baratheon,Undirected,6,1.0,0.16666666666666666
417,Illyrio-Mopatis,Viserys-Targaryen,Undirected,14,1.0,0.07142857142857142
418,Ilyn-Payne,Jeyne-Poole,Undirected,3,1.0,0.3333333333333333
419,Ilyn-Payne,Joffrey-Baratheon,Undirected,4,1.0,0.25
420,Ilyn-Payne,Loras-Tyrell,Undirected,3,1.0,0.3333333333333333
421,Ilyn-Payne,Robert-Baratheon,Undirected,4,1.0,0.25
422,Ilyn-Payne,Sansa-Stark,Undirected,9,1.0,0.1111111111111111
423,Ilyn-Payne,Varys,Undirected,5,1.0,0.2
424,Irri,Jhiqui,Undirected,14,1.0,0.07142857142857142
425,Irri,Jhogo,Undirected,7,1.0,0.14285714285714285
426,Irri,Jorah-Mormont,Undirected,4,1.0,0.25
427,Irri,Viserys-Targaryen,Undirected,5,1.0,0.2
428,Jafer-Flowers,Jaremy-Rykker,Undirected,3,1.0,0.3333333333333333
429,Jaime-Lannister,Joffrey-Baratheon,Undirected,12,1.0,0.08333333333333333
430,Jaime-Lannister,Jon-Arryn,Undirected,5,1.0,0.2
431,Jaime-Lannister,Jory-Cassel,Undirected,4,1.0,0.25
432,Jaime-Lannister,Kevan-Lannister,Undirected,4,1.0,0.25
433,Jaime-Lannister,Loras-Tyrell,Undirected,3,1.0,0.3333333333333333
434,Jaime-Lannister,Lysa-Arryn,Undirected,6,1.0,0.16666666666666666
435,Jaime-Lannister,Petyr-Baelish,Undirected,7,1.0,0.14285714285714285
436,Jaime-Lannister,Renly-Baratheon,Undirected,4,1.0,0.25
437,Jaime-Lannister,Rickard-Karstark,Undirected,3,1.0,0.3333333333333333
438,Jaime-Lannister,Robb-Stark,Undirected,9,1.0,0.1111111111111111
439,Jaime-Lannister,Robert-Baratheon,Undirected,24,1.0,0.04166666666666666
440,Jaime-Lannister,Rodrik-Cassel,Undirected,3,1.0,0.3333333333333333
441,Jaime-Lannister,Sandor-Clegane,Undirected,12,1.0,0.08333333333333333
442,Jaime-Lannister,Sansa-Stark,Undirected,3,1.0,0.3333333333333333
443,Jaime-Lannister,Tyrion-Lannister,Undirected,36,1.0,0.027777777777777776
444,Jaime-Lannister,Tywin-Lannister,Undirected,16,1.0,0.0625
445,Jaime-Lannister,Varys,Undirected,3,1.0,0.3333333333333333
446,Jaime-Lannister,Wyl-(guard),Undirected,3,1.0,0.3333333333333333
447,Janos-Slynt,Joffrey-Baratheon,Undirected,4,1.0,0.25
448,Janos-Slynt,Petyr-Baelish,Undirected,3,1.0,0.3333333333333333
449,Janos-Slynt,Pycelle,Undirected,3,1.0,0.3333333333333333
450,Janos-Slynt,Robert-Baratheon,Undirected,4,1.0,0.25
451,Janos-Slynt,Sansa-Stark,Undirected,3,1.0,0.3333333333333333
452,Jaremy-Rykker,Jeor-Mormont,Undirected,11,1.0,0.09090909090909093
453,Jaremy-Rykker,Jon-Snow,Undirected,7,1.0,0.14285714285714285
454,Jeor-Mormont,Jon-Snow,Undirected,81,1.0,0.012345679012345678
455,Jeor-Mormont,Robert-Baratheon,Undirected,4,1.0,0.25
456,Jeor-Mormont,Samwell-Tarly,Undirected,8,1.0,0.125
457,Jeor-Mormont,Tyrion-Lannister,Undirected,23,1.0,0.043478260869565216
458,Jeor-Mormont,Yoren,Undirected,3,1.0,0.3333333333333333
459,Jeyne-Poole,Loras-Tyrell,Undirected,4,1.0,0.25
460,Jeyne-Poole,Mordane,Undirected,7,1.0,0.14285714285714285
461,Jeyne-Poole,Robert-Baratheon,Undirected,3,1.0,0.3333333333333333
462,Jeyne-Poole,Sansa-Stark,Undirected,27,1.0,0.037037037037037035
463,Jhiqui,Jorah-Mormont,Undirected,4,1.0,0.25
464,Jhogo,Jorah-Mormont,Undirected,5,1.0,0.2
465,Jhogo,Mirri-Maz-Duur,Undirected,3,1.0,0.3333333333333333
466,Joffrey-Baratheon,Jon-Snow,Undirected,10,1.0,0.1
467,Joffrey-Baratheon,Loras-Tyrell,Undirected,3,1.0,0.3333333333333333
468,Joffrey-Baratheon,Meryn-Trant,Undirected,3,1.0,0.3333333333333333
469,Joffrey-Baratheon,Mordane,Undirected,9,1.0,0.1111111111111111
470,Joffrey-Baratheon,Mycah,Undirected,14,1.0,0.07142857142857142
471,Joffrey-Baratheon,Myrcella-Baratheon,Undirected,5,1.0,0.2
472,Joffrey-Baratheon,Petyr-Baelish,Undirected,11,1.0,0.09090909090909093
473,Joffrey-Baratheon,Pycelle,Undirected,4,1.0,0.25
474,Joffrey-Baratheon,Renly-Baratheon,Undirected,9,1.0,0.1111111111111111
475,Joffrey-Baratheon,Robb-Stark,Undirected,19,1.0,0.05263157894736842
476,Joffrey-Baratheon,Robert-Baratheon,Undirected,30,1.0,0.03333333333333333
477,Joffrey-Baratheon,Rodrik-Cassel,Undirected,9,1.0,0.1111111111111111
478,Joffrey-Baratheon,Sandor-Clegane,Undirected,24,1.0,0.04166666666666666
479,Joffrey-Baratheon,Sansa-Stark,Undirected,87,1.0,0.011494252873563218
480,Joffrey-Baratheon,Stannis-Baratheon,Undirected,7,1.0,0.14285714285714285
481,Joffrey-Baratheon,Tommen-Baratheon,Undirected,8,1.0,0.125
482,Joffrey-Baratheon,Tyrion-Lannister,Undirected,13,1.0,0.07692307692307693
483,Joffrey-Baratheon,Tywin-Lannister,Undirected,3,1.0,0.3333333333333333
484,Joffrey-Baratheon,Varys,Undirected,7,1.0,0.14285714285714285
485,Jommo,Ogo,Undirected,3,1.0,0.3333333333333333
486,Jon-Arryn,Lysa-Arryn,Undirected,12,1.0,0.08333333333333333
487,Jon-Arryn,Petyr-Baelish,Undirected,4,1.0,0.25
488,Jon-Arryn,Pycelle,Undirected,11,1.0,0.09090909090909093
489,Jon-Arryn,Robert-Baratheon,Undirected,32,1.0,0.03125
490,Jon-Arryn,Stannis-Baratheon,Undirected,13,1.0,0.07692307692307693
491,Jon-Arryn,Tyrion-Lannister,Undirected,5,1.0,0.2
492,Jon-Arryn,Varys,Undirected,5,1.0,0.2
493,Jon-Snow,Jory-Cassel,Undirected,3,1.0,0.3333333333333333
494,Jon-Snow,Luwin,Undirected,10,1.0,0.1
495,Jon-Snow,Matthar,Undirected,3,1.0,0.3333333333333333
496,Jon-Snow,Mordane,Undirected,4,1.0,0.25
497,Jon-Snow,Othor,Undirected,5,1.0,0.2
498,Jon-Snow,Pypar,Undirected,45,1.0,0.022222222222222227
499,Jon-Snow,Rast,Undirected,8,1.0,0.125
500,Jon-Snow,Rickon-Stark,Undirected,11,1.0,0.09090909090909093
501,Jon-Snow,Robb-Stark,Undirected,53,1.0,0.018867924528301886
502,Jon-Snow,Robert-Baratheon,Undirected,18,1.0,0.05555555555555555
503,Jon-Snow,Rodrik-Cassel,Undirected,3,1.0,0.3333333333333333
504,Jon-Snow,Samwell-Tarly,Undirected,81,1.0,0.012345679012345678
505,Jon-Snow,Sansa-Stark,Undirected,8,1.0,0.125
506,Jon-Snow,Theon-Greyjoy,Undirected,8,1.0,0.125
507,Jon-Snow,Todder,Undirected,13,1.0,0.07692307692307693
508,Jon-Snow,Tyrion-Lannister,Undirected,56,1.0,0.017857142857142856
509,Jon-Snow,Yoren,Undirected,6,1.0,0.16666666666666666
510,Jon-Umber-(Greatjon),Maege-Mormont,Undirected,5,1.0,0.2
511,Jon-Umber-(Greatjon),Rickard-Karstark,Undirected,7,1.0,0.14285714285714285
512,Jon-Umber-(Greatjon),Robb-Stark,Undirected,8,1.0,0.125
513,Jon-Umber-(Greatjon),Roose-Bolton,Undirected,3,1.0,0.3333333333333333
514,Jon-Umber-(Greatjon),Theon-Greyjoy,Undirected,5,1.0,0.2
515,Jon-Umber-(Greatjon),Tywin-Lannister,Undirected,3,1.0,0.3333333333333333
516,Jonos-Bracken,Tytos-Blackwood,Undirected,3,1.0,0.3333333333333333
517,Jorah-Mormont,Mirri-Maz-Duur,Undirected,5,1.0,0.2
518,Jorah-Mormont,Qotho,Undirected,7,1.0,0.14285714285714285
519,Jorah-Mormont,Rhaegar-Targaryen,Undirected,5,1.0,0.2
520,Jorah-Mormont,Robert-Baratheon,Undirected,3,1.0,0.3333333333333333
521,Jorah-Mormont,Viserys-Targaryen,Undirected,15,1.0,0.06666666666666668
522,Jory-Cassel,Mordane,Undirected,3,1.0,0.3333333333333333
523,Jory-Cassel,Petyr-Baelish,Undirected,8,1.0,0.125
524,Jory-Cassel,Robb-Stark,Undirected,9,1.0,0.1111111111111111
525,Jory-Cassel,Robert-Baratheon,Undirected,7,1.0,0.14285714285714285
526,Jory-Cassel,Rodrik-Cassel,Undirected,5,1.0,0.2
527,Jory-Cassel,Sansa-Stark,Undirected,9,1.0,0.1111111111111111
528,Jory-Cassel,Stannis-Baratheon,Undirected,3,1.0,0.3333333333333333
529,Jory-Cassel,Theon-Greyjoy,Undirected,3,1.0,0.3333333333333333
530,Jory-Cassel,Tomard,Undirected,5,1.0,0.2
531,Jory-Cassel,Vayon-Poole,Undirected,5,1.0,0.2
532,Jory-Cassel,Wyl-(guard),Undirected,6,1.0,0.16666666666666666
533,Joseth,Luwin,Undirected,3,1.0,0.3333333333333333
534,Jyck,Morrec,Undirected,5,1.0,0.2
535,Jyck,Tyrion-Lannister,Undirected,6,1.0,0.16666666666666666
536,Karyl-Vance,Marq-Piper,Undirected,3,1.0,0.3333333333333333
537,Kevan-Lannister,Tyrion-Lannister,Undirected,15,1.0,0.06666666666666668
538,Kevan-Lannister,Tywin-Lannister,Undirected,9,1.0,0.1111111111111111
539,Kurleket,Tyrion-Lannister,Undirected,5,1.0,0.2
540,Lancel-Lannister,Robert-Baratheon,Undirected,3,1.0,0.3333333333333333
541,Leo-Lefford,Tyrion-Lannister,Undirected,4,1.0,0.25
542,Loras-Tyrell,Mace-Tyrell,Undirected,3,1.0,0.3333333333333333
543,Loras-Tyrell,Petyr-Baelish,Undirected,5,1.0,0.2
544,Loras-Tyrell,Renly-Baratheon,Undirected,5,1.0,0.2
545,Loras-Tyrell,Robert-Baratheon,Undirected,4,1.0,0.25
546,Loras-Tyrell,Rodrik-Cassel,Undirected,3,1.0,0.3333333333333333
547,Loras-Tyrell,Sandor-Clegane,Undirected,4,1.0,0.25
548,Loras-Tyrell,Sansa-Stark,Undirected,14,1.0,0.07142857142857142
549,Luwin,Nan,Undirected,4,1.0,0.25
550,Luwin,Osha,Undirected,16,1.0,0.0625
551,Luwin,Rickard-Karstark,Undirected,3,1.0,0.3333333333333333
552,Luwin,Rickon-Stark,Undirected,9,1.0,0.1111111111111111
553,Luwin,Robb-Stark,Undirected,20,1.0,0.05
554,Luwin,Rodrik-Cassel,Undirected,3,1.0,0.3333333333333333
555,Luwin,Theon-Greyjoy,Undirected,10,1.0,0.1
556,Luwin,Tommen-Baratheon,Undirected,3,1.0,0.3333333333333333
557,Luwin,Tyrion-Lannister,Undirected,10,1.0,0.1
558,Lyanna-Stark,Robert-Baratheon,Undirected,9,1.0,0.1111111111111111
559,Lyanna-Stark,Sansa-Stark,Undirected,4,1.0,0.25
560,Lyn-Corbray,Lysa-Arryn,Undirected,3,1.0,0.3333333333333333
561,Lysa-Arryn,Petyr-Baelish,Undirected,4,1.0,0.25
562,Lysa-Arryn,Robert-Arryn,Undirected,8,1.0,0.125
563,Lysa-Arryn,Robert-Baratheon,Undirected,5,1.0,0.2
564,Lysa-Arryn,Stannis-Baratheon,Undirected,4,1.0,0.25
565,Lysa-Arryn,Tyrion-Lannister,Undirected,25,1.0,0.04
566,Lysa-Arryn,Vardis-Egen,Undirected,5,1.0,0.2
567,Mace-Tyrell,Paxter-Redwyne,Undirected,3,1.0,0.3333333333333333
568,Maege-Mormont,Rickard-Karstark,Undirected,3,1.0,0.3333333333333333
569,Maegor-I-Targaryen,Sansa-Stark,Undirected,4,1.0,0.25
570,Marillion,Rodrik-Cassel,Undirected,5,1.0,0.2
571,Marillion,Tyrion-Lannister,Undirected,10,1.0,0.1
572,Marillion,Willis-Wode,Undirected,4,1.0,0.25
573,Marq-Piper,Tywin-Lannister,Undirected,3,1.0,0.3333333333333333
574,Meryn-Trant,Robert-Baratheon,Undirected,3,1.0,0.3333333333333333
575,Meryn-Trant,Sandor-Clegane,Undirected,4,1.0,0.25
576,Meryn-Trant,Sansa-Stark,Undirected,5,1.0,0.2
577,Meryn-Trant,Syrio-Forel,Undirected,5,1.0,0.2
578,Mirri-Maz-Duur,Qotho,Undirected,9,1.0,0.1111111111111111
579,Mord,Tyrion-Lannister,Undirected,20,1.0,0.05
580,Mordane,Myrcella-Baratheon,Undirected,12,1.0,0.08333333333333333
581,Mordane,Petyr-Baelish,Undirected,3,1.0,0.3333333333333333
582,Mordane,Robert-Baratheon,Undirected,7,1.0,0.14285714285714285
583,Mordane,Sansa-Stark,Undirected,43,1.0,0.02325581395348837
584,Morrec,Tyrion-Lannister,Undirected,5,1.0,0.2
585,Mycah,Sandor-Clegane,Undirected,5,1.0,0.2
586,Mycah,Sansa-Stark,Undirected,10,1.0,0.1
587,Myrcella-Baratheon,Robert-Baratheon,Undirected,3,1.0,0.3333333333333333
588,Myrcella-Baratheon,Sansa-Stark,Undirected,8,1.0,0.125
589,Myrcella-Baratheon,Tommen-Baratheon,Undirected,6,1.0,0.16666666666666666
590,Nan,Robb-Stark,Undirected,4,1.0,0.25
591,Osha,Robb-Stark,Undirected,3,1.0,0.3333333333333333
592,Petyr-Baelish,Pycelle,Undirected,14,1.0,0.07142857142857142
593,Petyr-Baelish,Renly-Baratheon,Undirected,12,1.0,0.08333333333333333
594,Petyr-Baelish,Robert-Baratheon,Undirected,30,1.0,0.03333333333333333
595,Petyr-Baelish,Rodrik-Cassel,Undirected,7,1.0,0.14285714285714285
596,Petyr-Baelish,Sandor-Clegane,Undirected,3,1.0,0.3333333333333333
597,Petyr-Baelish,Sansa-Stark,Undirected,8,1.0,0.125
598,Petyr-Baelish,Tomard,Undirected,4,1.0,0.25
599,Petyr-Baelish,Tyrion-Lannister,Undirected,11,1.0,0.09090909090909093
600,Petyr-Baelish,Varys,Undirected,29,1.0,0.03448275862068965
601,Pycelle,Renly-Baratheon,Undirected,7,1.0,0.14285714285714285
602,Pycelle,Robert-Baratheon,Undirected,26,1.0,0.038461538461538464
603,Pycelle,Sansa-Stark,Undirected,8,1.0,0.125
604,Pycelle,Stannis-Baratheon,Undirected,3,1.0,0.3333333333333333
605,Pycelle,Tywin-Lannister,Undirected,4,1.0,0.25
606,Pycelle,Varys,Undirected,17,1.0,0.05882352941176471
607,Pypar,Rast,Undirected,4,1.0,0.25
608,Pypar,Samwell-Tarly,Undirected,11,1.0,0.09090909090909093
609,Pypar,Todder,Undirected,8,1.0,0.125
610,Qotho,Quaro,Undirected,4,1.0,0.25
611,Quaro,Rakharo,Undirected,6,1.0,0.16666666666666666
612,Randyll-Tarly,Samwell-Tarly,Undirected,5,1.0,0.2
613,Rast,Samwell-Tarly,Undirected,3,1.0,0.3333333333333333
614,Raymun-Darry,Robert-Baratheon,Undirected,8,1.0,0.125
615,Renly-Baratheon,Robb-Stark,Undirected,3,1.0,0.3333333333333333
616,Renly-Baratheon,Robert-Baratheon,Undirected,42,1.0,0.023809523809523808
617,Renly-Baratheon,Sandor-Clegane,Undirected,7,1.0,0.14285714285714285
618,Renly-Baratheon,Sansa-Stark,Undirected,5,1.0,0.2
619,Renly-Baratheon,Stannis-Baratheon,Undirected,19,1.0,0.05263157894736842
620,Renly-Baratheon,Tyrion-Lannister,Undirected,4,1.0,0.25
621,Renly-Baratheon,Varys,Undirected,9,1.0,0.1111111111111111
622,Rhaegar-Targaryen,Robert-Baratheon,Undirected,22,1.0,0.045454545454545456
623,Rhaegar-Targaryen,Sansa-Stark,Undirected,3,1.0,0.3333333333333333
624,Rhaegar-Targaryen,Tywin-Lannister,Undirected,4,1.0,0.25
625,Rhaegar-Targaryen,Viserys-Targaryen,Undirected,5,1.0,0.2
626,Rickard-Karstark,Robb-Stark,Undirected,9,1.0,0.1111111111111111
627,Rickard-Karstark,Roose-Bolton,Undirected,3,1.0,0.3333333333333333
628,Rickon-Stark,Robb-Stark,Undirected,20,1.0,0.05
629,Rickon-Stark,Sansa-Stark,Undirected,8,1.0,0.125
630,Rickon-Stark,Tyrion-Lannister,Undirected,4,1.0,0.25
631,Robb-Stark,Robert-Baratheon,Undirected,6,1.0,0.16666666666666666
632,Robb-Stark,Rodrik-Cassel,Undirected,15,1.0,0.06666666666666668
633,Robb-Stark,Roose-Bolton,Undirected,6,1.0,0.16666666666666666
634,Robb-Stark,Samwell-Tarly,Undirected,4,1.0,0.25
635,Robb-Stark,Sansa-Stark,Undirected,13,1.0,0.07692307692307693
636,Robb-Stark,Stiv,Undirected,3,1.0,0.3333333333333333
637,Robb-Stark,Theon-Greyjoy,Undirected,37,1.0,0.027027027027027032
638,Robb-Stark,Torrhen-Karstark,Undirected,3,1.0,0.3333333333333333
639,Robb-Stark,Tyrion-Lannister,Undirected,11,1.0,0.09090909090909093
640,Robb-Stark,Tywin-Lannister,Undirected,9,1.0,0.1111111111111111
641,Robb-Stark,Walder-Frey,Undirected,7,1.0,0.14285714285714285
642,Robb-Stark,Wendel-Manderly,Undirected,3,1.0,0.3333333333333333
643,Robb-Stark,Yoren,Undirected,3,1.0,0.3333333333333333
644,Robert-Arryn,Tyrion-Lannister,Undirected,9,1.0,0.1111111111111111
645,Robert-Baratheon,Sandor-Clegane,Undirected,9,1.0,0.1111111111111111
646,Robert-Baratheon,Sansa-Stark,Undirected,26,1.0,0.038461538461538464
647,Robert-Baratheon,Stannis-Baratheon,Undirected,21,1.0,0.047619047619047616
648,Robert-Baratheon,Tommen-Baratheon,Undirected,3,1.0,0.3333333333333333
649,Robert-Baratheon,Tyrion-Lannister,Undirected,18,1.0,0.05555555555555555
650,Robert-Baratheon,Tywin-Lannister,Undirected,13,1.0,0.07692307692307693
651,Robert-Baratheon,Varys,Undirected,36,1.0,0.027777777777777776
652,Robert-Baratheon,Vayon-Poole,Undirected,3,1.0,0.3333333333333333
653,Robert-Baratheon,Viserys-Targaryen,Undirected,7,1.0,0.14285714285714285
654,Rodrik-Cassel,Theon-Greyjoy,Undirected,6,1.0,0.16666666666666666
655,Rodrik-Cassel,Tyrion-Lannister,Undirected,10,1.0,0.1
656,Rodrik-Cassel,Willis-Wode,Undirected,7,1.0,0.14285714285714285
657,Roose-Bolton,Tywin-Lannister,Undirected,4,1.0,0.25
658,Sandor-Clegane,Sansa-Stark,Undirected,23,1.0,0.043478260869565216
659,Sandor-Clegane,Tyrion-Lannister,Undirected,5,1.0,0.2
660,Sansa-Stark,Stannis-Baratheon,Undirected,3,1.0,0.3333333333333333
661,Sansa-Stark,Tomard,Undirected,3,1.0,0.3333333333333333
662,Sansa-Stark,Tyrion-Lannister,Undirected,3,1.0,0.3333333333333333
663,Sansa-Stark,Varys,Undirected,4,1.0,0.25
664,Shae,Tyrion-Lannister,Undirected,12,1.0,0.08333333333333333
665,Shagga,Timett,Undirected,4,1.0,0.25
666,Shagga,Tyrion-Lannister,Undirected,17,1.0,0.05882352941176471
667,Shagga,Ulf-son-of-Umar,Undirected,4,1.0,0.25
668,Stannis-Baratheon,Tywin-Lannister,Undirected,4,1.0,0.25
669,Stannis-Baratheon,Varys,Undirected,5,1.0,0.2
670,Stevron-Frey,Walder-Frey,Undirected,3,1.0,0.3333333333333333
671,Theon-Greyjoy,Tyrion-Lannister,Undirected,3,1.0,0.3333333333333333
672,Theon-Greyjoy,Tywin-Lannister,Undirected,3,1.0,0.3333333333333333
673,Theon-Greyjoy,Walder-Frey,Undirected,4,1.0,0.25
674,Timett,Tyrion-Lannister,Undirected,3,1.0,0.3333333333333333
675,Tommen-Baratheon,Tyrion-Lannister,Undirected,3,1.0,0.3333333333333333
676,Tyrion-Lannister,Tywin-Lannister,Undirected,40,1.0,0.025
677,Tyrion-Lannister,Vardis-Egen,Undirected,9,1.0,0.1111111111111111
678,Tyrion-Lannister,Varys,Undirected,3,1.0,0.3333333333333333
679,Tyrion-Lannister,Willis-Wode,Undirected,4,1.0,0.25
680,Tyrion-Lannister,Yoren,Undirected,10,1.0,0.1
681,Tywin-Lannister,Varys,Undirected,4,1.0,0.25
682,Tywin-Lannister,Walder-Frey,Undirected,8,1.0,0.125
683,Waymar-Royce,Will-(prologue),Undirected,18,1.0,0.05555555555555555
684,Aegon-I-Targaryen,Harren-Hoare,Undirected,4,2.0,0.25
685,Aegon-I-Targaryen,Nan,Undirected,3,2.0,0.3333333333333333
686,Aegon-I-Targaryen,Rhaenys-Targaryen,Undirected,4,2.0,0.25
687,Aegon-I-Targaryen,Tyrion-Lannister,Undirected,3,2.0,0.3333333333333333
688,Aegon-I-Targaryen,Visenya-Targaryen,Undirected,3,2.0,0.3333333333333333
689,Aegon-V-Targaryen,Aemon-Targaryen-(Maester-Aemon),Undirected,3,2.0,0.3333333333333333
690,Aemon-Targaryen-(Maester-Aemon),Daeron-II-Targaryen,Undirected,3,2.0,0.3333333333333333
691,Aemon-Targaryen-(Maester-Aemon),Jeor-Mormont,Undirected,9,2.0,0.1111111111111111
692,Aemon-Targaryen-(Maester-Aemon),Jon-Snow,Undirected,11,2.0,0.09090909090909093
693,Aemon-Targaryen-(Maester-Aemon),Maekar-I-Targaryen,Undirected,3,2.0,0.3333333333333333
694,Aemon-Targaryen-(Maester-Aemon),Samwell-Tarly,Undirected,5,2.0,0.2
695,Aenys-Frey,Arya-Stark,Undirected,6,2.0,0.16666666666666666
696,Aeron-Greyjoy,Dagmer,Undirected,5,2.0,0.2
697,Aeron-Greyjoy,Theon-Greyjoy,Undirected,17,2.0,0.05882352941176471
698,Aerys-I-Targaryen,Robert-Baratheon,Undirected,3,2.0,0.3333333333333333
699,Aerys-II-Targaryen,Eddard-Stark,Undirected,5,2.0,0.2
700,Aerys-II-Targaryen,Jaime-Lannister,Undirected,4,2.0,0.25
701,Aerys-II-Targaryen,Rhaegar-Targaryen,Undirected,4,2.0,0.25
702,Aerys-II-Targaryen,Robert-Baratheon,Undirected,6,2.0,0.16666666666666666
703,Aerys-II-Targaryen,Tyrion-Lannister,Undirected,3,2.0,0.3333333333333333
704,Aggar,Gariss,Undirected,3,2.0,0.3333333333333333
705,Aggar,Gelmarr,Undirected,3,2.0,0.3333333333333333
706,Aggar,Gynir,Undirected,3,2.0,0.3333333333333333
707,Aggar,Ramsay-Snow,Undirected,4,2.0,0.25
708,Aggo,Belwas,Undirected,3,2.0,0.3333333333333333
709,Aggo,Daenerys-Targaryen,Undirected,10,2.0,0.1
710,Aggo,Jhogo,Undirected,12,2.0,0.08333333333333333
711,Aggo,Jorah-Mormont,Undirected,4,2.0,0.25
712,Aggo,Rakharo,Undirected,4,2.0,0.25
713,Alayaya,Dancy,Undirected,3,2.0,0.3333333333333333
714,Alayaya,Tyrion-Lannister,Undirected,3,2.0,0.3333333333333333
715,Alebelly,Bran-Stark,Undirected,7,2.0,0.14285714285714285
716,Alebelly,Hayhead,Undirected,3,2.0,0.3333333333333333
717,Alebelly,Jojen-Reed,Undirected,6,2.0,0.16666666666666666
718,Alebelly,Mikken,Undirected,3,2.0,0.3333333333333333
719,Alester-Florent,Cortnay-Penrose,Undirected,4,2.0,0.25
720,Alester-Florent,Davos-Seaworth,Undirected,3,2.0,0.3333333333333333
721,Alester-Florent,Renly-Baratheon,Undirected,3,2.0,0.3333333333333333
722,Alester-Florent,Stannis-Baratheon,Undirected,5,2.0,0.2
723,Allar-Deem,Janos-Slynt,Undirected,3,2.0,0.3333333333333333
724,Allar-Deem,Tyrion-Lannister,Undirected,4,2.0,0.25
725,Allard-Seaworth,Davos-Seaworth,Undirected,5,2.0,0.2
726,Allard-Seaworth,Marya-Seaworth,Undirected,5,2.0,0.2
727,Allard-Seaworth,Stannis-Baratheon,Undirected,3,2.0,0.3333333333333333
728,Alliser-Thorne,Jeor-Mormont,Undirected,3,2.0,0.3333333333333333
729,Alliser-Thorne,Joffrey-Baratheon,Undirected,4,2.0,0.25
730,Alliser-Thorne,Jon-Snow,Undirected,3,2.0,0.3333333333333333
731,Alliser-Thorne,Tyrion-Lannister,Undirected,8,2.0,0.125
732,Amabel,Arya-Stark,Undirected,6,2.0,0.16666666666666666
733,Amabel,Harra,Undirected,4,2.0,0.25
734,Amory-Lorch,Arya-Stark,Undirected,9,2.0,0.1111111111111111
735,Amory-Lorch,Cersei-Lannister,Undirected,4,2.0,0.25
736,Amory-Lorch,Chiswyck,Undirected,4,2.0,0.25
737,Amory-Lorch,Dunsen,Undirected,3,2.0,0.3333333333333333
